replicate,model_mean_hidden_ba
874,0.52783922884930623
875,0.52049653225560322
876,0.5312961694887447
877,0.52008850614989854
878,0.51904989859030226
879,0.52380420338327527
880,0.51542191225897782
881,0.52893974820434919
882,0.51523393530164063
883,0.52694101067651078
884,0.52839075004055536
885,0.53243519255549221
886,0.53092687888357382
887,0.51881084036693625
888,0.52365257914789343
889,0.52430643364523055
890,0.51404040011398311
891,0.5189276405122516
892,0.51452443455915187
893,0.51447239775389453
894,0.52600164345257527
895,0.52123910491668302
896,0.51915636883891148
897,0.51091462546395883
898,0.52410779664682949
899,0.52420546106625332
900,0.51953562824618871
901,0.52291203516660545
902,0.5158281659797348
903,0.52421956789948099
904,0.52934613157050303
905,0.51502119316989292
906,0.5137917166449486
907,0.52541693091578734
908,0.51199815041071717
909,0.52924050844000337
910,0.52380791046578035
911,0.52582447595594251
912,0.52389246588030636
913,0.52606341160122416
914,0.5213751481658877
915,0.51863462527151927
916,0.52509984676030141
917,0.52118729981930678
918,0.51253163049700134
919,0.52733258267725325
920,0.52560196443765328
921,0.52814218422482861
922,0.52296153660245603
923,0.52588463107361449
924,0.52517866561310811
925,0.51787186942399532
926,0.52096452320035913
927,0.52115217377583145
928,0.53052819104720972
929,0.52432825998552357
930,0.52407096614796989
931,0.52283619444307161
932,0.53008407661781087
933,0.51199387007960562
934,0.52491721468468233
935,0.52323183039464038
936,0.52507674361787893
937,0.51468274425703398
938,0.53427076894700132
939,0.52343571240809461
940,0.51955874915747202
941,0.5213434268437368
942,0.52652565956525321
943,0.51952612244389096
944,0.52642789276272284
945,0.52160029958060172
946,0.53091081194135248
947,0.52025858867145303
948,0.52293435985622672
949,0.52989038712116898
950,0.52183434239801718
951,0.51648752082290084
952,0.52269738093406748
953,0.52226829148999676
954,0.51165428904746602
955,0.5224025159881196
956,0.51942060992987782
957,0.52462934428213237
958,0.51864121646957506
959,0.5106249104955346
960,0.52812519810143821
961,0.51587459592936713
962,0.52941731712761564
963,0.52139607170799196
964,0.51928589668806135
965,0.51819808005622525
966,0.52436993854937985
967,0.52337432164054687
968,0.5173383266564453
969,0.52366754835643881
970,0.52258412937116605
971,0.52703079527727781
972,0.52076619751676001
973,0.51625014019557747
974,0.52294874307860939
975,0.51836641345774104
976,0.52167248801925903
977,0.52691441722025356
978,0.5162398292004442
979,0.52242815791620623
980,0.52396379484140121
981,0.53584885535777027
982,0.53434803637338324
983,0.52442204067178355
984,0.52296469380440658
985,0.52382574317187425
986,0.52673708813500464
987,0.53179064552049726
988,0.51740957541121191
989,0.51946418557965923
990,0.51591636587956424
991,0.52055542097108054
992,0.5168840905140476
993,0.5257526294553192
994,0.52587100902003203
995,0.52530454922347514
996,0.52136634992779496
997,0.53529618401048784
998,0.51647219891222718
999,0.51778998732399129
1000,0.52149639947879289
1001,0.52408393089180938
1002,0.51924602784708029
1003,0.5189399837128903
1004,0.52036641401460537
1005,0.52588739700966802
1006,0.52237368023384256
1007,0.51626821978555171
1008,0.5303390227629563
1009,0.5260357954582886
1010,0.5242237723577271
1011,0.52210516141249419
1012,0.52114343183537948
1013,0.52800510462434325
1014,0.52368523010944923
1015,0.51652849475673768
1016,0.5275288230380818
1017,0.53344031163115513
1018,0.52434022188576734
1019,0.53115329087993668
1020,0.52972064502987304
1021,0.51702577931397953
1022,0.52003017311638611
1023,0.5222624109350853
1024,0.52137598921818884
1025,0.52771772235872372
1026,0.52361215868686206
1027,0.51611744367278978
1028,0.52870313436725713
1029,0.51855732548377964
1030,0.52035361081679787
1031,0.51837212470758631
1032,0.51998020760439556
1033,0.51965863892156228
1034,0.51940702404417527
1035,0.52302904928916438
1036,0.51291167931934822
1037,0.51934947014418364
1038,0.5166992899752032
1039,0.52394088338432732
1040,0.51475195886472835
1041,0.52869682957144692
1042,0.52358797630979714
1043,0.52218815464524859
1044,0.52349693087969629
1045,0.52043815428848794
1046,0.52610386093911188
1047,0.51782914120522261
1048,0.52676721338634902
1049,0.5202648232714141
1050,0.5219390594030473
1051,0.5258639716917165
1052,0.52187685506228809
